rid,date_of_service,toc_code,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason
202305277622252,2023-05-27,SW,SOU,11:28:00,11:30:00,11:30:00,11:32:00,
202305277622252,2023-05-27,SW,SOA,11:37:00,11:38:00,11:38:00,11:39:00,
202305277622252,2023-05-27,SW,WIN,11:47:00,11:48:00,11:48:00,11:49:00,
202305277622252,2023-05-27,SW,WOK,12:20:00,12:21:00,12:22:00,12:24:00,
202305277622252,2023-05-27,SW,WAT,12:53:00,,12:52:00,,
202305277622255,2023-05-27,SW,WEY,,11:03:00,,11:03:00,
202305277622255,2023-05-27,SW,DCH,11:12:00,11:13:00,11:12:00,11:13:00,
202305277622255,2023-05-27,SW,WRM,11:27:00,11:28:00,11:27:00,11:28:00,
202305277622255,2023-05-27,SW,HAM,11:34:00,11:35:00,11:33:00,11:35:00,
202305277622255,2023-05-27,SW,POO,11:39:00,11:40:00,11:40:00,11:42:00,
202305277622255,2023-05-27,SW,PKS,11:44:00,11:44:00,11:44:00,11:46:00,
202305277622255,2023-05-27,SW,BSM,11:48:00,11:48:00,11:49:00,11:50:00,
202305277622255,2023-05-27,SW,BMH,11:54:00,11:59:00,11:55:00,12:00:00,
202305277622255,2023-05-27,SW,BCU,12:13:00,12:14:00,12:14:00,12:16:00,
202305277622255,2023-05-27,SW,SOU,12:28:00,12:30:00,12:31:00,12:32:00,
202305277622255,2023-05-27,SW,SOA,12:37:00,12:38:00,12:38:00,12:39:00,
202305277622255,2023-05-27,SW,WIN,12:47:00,12:48:00,12:48:00,12:49:00,
202305277622255,2023-05-27,SW,WOK,13:20:00,13:21:00,13:22:00,13:23:00,
202305277622255,2023-05-27,SW,WAT,13:49:00,,13:49:00,,
202305277622259,2023-05-27,SW,WEY,,12:03:00,,12:03:00,
202305277622259,2023-05-27,SW,DCH,12:12:00,12:13:00,12:12:00,12:14:00,
202305277622259,2023-05-27,SW,WRM,12:27:00,12:28:00,12:28:00,12:29:00,
202305277622259,2023-05-27,SW,HAM,12:34:00,12:35:00,12:34:00,12:36:00,
202305277622259,2023-05-27,SW,POO,12:39:00,12:40:00,12:38:00,12:41:00,
202305277622259,2023-05-27,SW,PKS,12:44:00,12:44:00,12:43:00,12:45:00,
202305277622259,2023-05-27,SW,BSM,12:48:00,12:48:00,12:48:00,12:50:00,
202305277622259,2023-05-27,SW,BMH,12:54:00,12:59:00,12:54:00,12:58:00,
202305277622259,2023-05-27,SW,BCU,13:13:00,13:14:00,13:14:00,13:16:00,
202305277622259,2023-05-27,SW,SOU,13:28:00,13:30:00,13:31:00,13:32:00,
202305277622259,2023-05-27,SW,SOA,13:37:00,13:38:00,13:39:00,13:41:00,
202305277622259,2023-05-27,SW,WIN,13:47:00,13:48:00,13:49:00,13:50:00,
202305277622259,2023-05-27,SW,WOK,14:20:00,14:21:00,14:27:00,14:28:00,
202305277622259,2023-05-27,SW,WAT,14:49:00,,14:53:00,,
202305277622264,2023-05-27,SW,WEY,,13:03:00,,13:03:00,
202305277622264,2023-05-27,SW,DCH,13:12:00,13:13:00,13:20:00,13:21:00,
202305277622264,2023-05-27,SW,WRM,13:27:00,13:28:00,13:35:00,13:36:00,
202305277622264,2023-05-27,SW,HAM,13:34:00,13:35:00,13:41:00,13:43:00,
202305277622264,2023-05-27,SW,POO,13:39:00,13:40:00,13:45:00,13:47:00,
202305277622264,2023-05-27,SW,PKS,13:44:00,13:44:00,13:49:00,13:51:00,
202305277622264,2023-05-27,SW,BSM,13:48:00,13:48:00,13:54:00,13:55:00,
202305277622264,2023-05-27,SW,BMH,13:54:00,13:59:00,14:00:00,14:03:00,
202305277622264,2023-05-27,SW,BCU,14:13:00,14:14:00,14:18:00,14:19:00,
202305277622264,2023-05-27,SW,SOU,14:28:00,14:30:00,14:33:00,14:34:00,
202305277622264,2023-05-27,SW,SOA,14:37:00,14:38:00,14:40:00,14:41:00,
202305277622264,2023-05-27,SW,WIN,14:47:00,14:48:00,14:50:00,14:51:00,
202305277622264,2023-05-27,SW,WOK,15:20:00,15:21:00,15:20:00,15:22:00,
202305277622264,2023-05-27,SW,WAT,15:49:00,,15:45:00,,
202305277622268,2023-05-27,SW,WEY,,14:03:00,,14:03:00,
202305277622268,2023-05-27,SW,DCH,14:12:00,14:13:00,14:12:00,14:13:00,
202305277622268,2023-05-27,SW,WRM,14:27:00,14:28:00,14:27:00,14:29:00,
202305277622268,2023-05-27,SW,HAM,14:34:00,14:35:00,14:34:00,14:35:00,
202305277622268,2023-05-27,SW,POO,14:39:00,14:40:00,14:38:00,14:40:00,
202305277622268,2023-05-27,SW,PKS,14:44:00,14:44:00,14:42:00,14:44:00,
202305277622268,2023-05-27,SW,BSM,14:48:00,14:48:00,14:47:00,14:48:00,
202305277622268,2023-05-27,SW,BMH,14:54:00,14:59:00,14:54:00,14:58:00,
202305277622268,2023-05-27,SW,BCU,15:13:00,15:14:00,15:22:00,15:24:00,
202305277622268,2023-05-27,SW,SOU,15:28:00,15:30:00,15:37:00,15:39:00,
202305277622268,2023-05-27,SW,SOA,15:37:00,15:38:00,15:45:00,15:46:00,
202305277622268,2023-05-27,SW,WIN,15:47:00,15:48:00,15:54:00,15:56:00,
202305277622268,2023-05-27,SW,WOK,16:20:00,16:21:00,16:25:00,16:27:00,
202305277622268,2023-05-27,SW,WAT,16:49:00,,16:50:00,,
202305277622273,2023-05-27,SW,WEY,,15:03:00,,15:03:00,
202305277622273,2023-05-27,SW,DCH,15:12:00,15:13:00,15:11:00,15:13:00,
202305277622273,2023-05-27,SW,WRM,15:27:00,15:28:00,15:26:00,15:28:00,
202305277622273,2023-05-27,SW,HAM,15:34:00,15:35:00,15:33:00,15:35:00,
202305277622273,2023-05-27,SW,POO,15:39:00,15:40:00,15:37:00,15:39:00,
202305277622273,2023-05-27,SW,PKS,15:44:00,15:44:00,15:42:00,15:44:00,
202305277622273,2023-05-27,SW,BSM,15:48:00,15:48:00,15:47:00,15:48:00,
202305277622273,2023-05-27,SW,BMH,15:54:00,15:59:00,15:53:00,15:58:00,
202305277622273,2023-05-27,SW,BCU,16:13:00,16:14:00,16:19:00,16:21:00,
202305277622273,2023-05-27,SW,SOU,16:28:00,16:30:00,16:35:00,16:36:00,
202305277622273,2023-05-27,SW,SOA,16:37:00,16:38:00,16:42:00,16:43:00,
202305277622273,2023-05-27,SW,WIN,16:47:00,16:48:00,16:52:00,16:53:00,
202305277622273,2023-05-27,SW,WOK,17:20:00,17:21:00,17:23:00,17:24:00,
202305277622273,2023-05-27,SW,WAT,17:49:00,,17:48:00,,
202305277622277,2023-05-27,SW,WEY,,16:03:00,,16:05:00,
202305277622277,2023-05-27,SW,DCH,16:12:00,16:13:00,16:13:00,16:15:00,
202305277622277,2023-05-27,SW,WRM,16:27:00,16:28:00,16:29:00,16:30:00,
202305277622277,2023-05-27,SW,HAM,16:34:00,16:35:00,16:35:00,16:37:00,
202305277622277,2023-05-27,SW,POO,16:39:00,16:40:00,16:40:00,16:41:00,
202305277622277,2023-05-27,SW,PKS,16:44:00,16:44:00,16:44:00,16:45:00,
202305277622277,2023-05-27,SW,BSM,16:48:00,16:48:00,16:48:00,16:49:00,
202305277622277,2023-05-27,SW,BMH,16:54:00,16:59:00,16:54:00,16:59:00,
202305277622277,2023-05-27,SW,BCU,17:13:00,17:14:00,17:20:00,17:21:00,
202305277622277,2023-05-27,SW,SOU,17:28:00,17:30:00,17:35:00,17:37:00,
202305277622277,2023-05-27,SW,SOA,17:37:00,17:38:00,17:43:00,17:44:00,
202305277622277,2023-05-27,SW,WIN,17:47:00,17:48:00,17:52:00,17:54:00,
202305277622277,2023-05-27,SW,WOK,18:20:00,18:21:00,18:23:00,18:25:00,
202305277622277,2023-05-27,SW,WAT,18:49:00,,18:50:00,,
202305277622282,2023-05-27,SW,WEY,,17:03:00,,17:03:00,832.0
202305277622282,2023-05-27,SW,DCH,17:12:00,17:13:00,17:11:00,17:17:00,832.0
202305277622282,2023-05-27,SW,WRM,17:27:00,17:28:00,17:30:00,17:31:00,832.0
202305277622282,2023-05-27,SW,HAM,17:34:00,17:35:00,17:36:00,17:38:00,832.0
202305277622282,2023-05-27,SW,POO,17:39:00,17:40:00,17:40:00,17:42:00,832.0
202305277622282,2023-05-27,SW,PKS,17:44:00,17:44:00,17:44:00,17:46:00,832.0
202305277622282,2023-05-27,SW,BSM,17:48:00,17:48:00,17:49:00,17:50:00,832.0
202305277622282,2023-05-27,SW,BMH,17:54:00,17:59:00,17:55:00,17:59:00,832.0
202305277622282,2023-05-27,SW,BCU,18:13:00,18:14:00,18:23:00,18:24:00,832.0
202305277622282,2023-05-27,SW,SOU,18:28:00,18:30:00,18:38:00,18:39:00,832.0
202305277622282,2023-05-27,SW,SOA,18:37:00,18:38:00,18:46:00,18:46:00,832.0
202305277622282,2023-05-27,SW,WIN,18:47:00,18:48:00,18:57:00,18:58:00,832.0
202305277622282,2023-05-27,SW,WOK,19:20:00,19:21:00,19:29:00,19:30:00,832.0
202305277622282,2023-05-27,SW,WAT,19:49:00,,19:58:00,,832.0
202305277622287,2023-05-27,SW,WEY,,18:03:00,,18:03:00,832.0
202305277622287,2023-05-27,SW,DCH,18:12:00,18:13:00,18:12:00,18:13:00,832.0
202305277622287,2023-05-27,SW,WRM,18:27:00,18:28:00,18:26:00,18:28:00,832.0
202305277622287,2023-05-27,SW,HAM,18:34:00,18:35:00,18:33:00,18:35:00,832.0
202305277622287,2023-05-27,SW,POO,18:39:00,18:40:00,18:38:00,18:40:00,832.0
202305277622287,2023-05-27,SW,PKS,18:44:00,18:44:00,18:42:00,18:44:00,832.0
202305277622287,2023-05-27,SW,BSM,18:48:00,18:48:00,18:47:00,18:48:00,832.0
202305277622287,2023-05-27,SW,BMH,18:54:00,18:59:00,18:53:00,18:59:00,832.0
202305277622287,2023-05-27,SW,BCU,19:13:00,19:14:00,19:21:00,19:29:00,832.0
202305277622287,2023-05-27,SW,SOU,19:28:00,19:30:00,19:43:00,19:46:00,832.0
202305277622287,2023-05-27,SW,SOA,19:37:00,19:38:00,19:52:00,19:53:00,832.0
202305277622287,2023-05-27,SW,WIN,19:47:00,19:48:00,20:03:00,20:04:00,832.0
202305277622287,2023-05-27,SW,WOK,20:20:00,20:21:00,20:39:00,20:40:00,832.0
202305277622287,2023-05-27,SW,WAT,20:51:00,,21:10:00,,832.0
202305277622292,2023-05-27,SW,WEY,,19:03:00,,19:03:00,832.0
202305277622292,2023-05-27,SW,DCH,19:12:00,19:13:00,19:18:00,19:19:00,832.0
202305277622292,2023-05-27,SW,WRM,19:27:00,19:28:00,19:34:00,19:36:00,832.0
202305277622292,2023-05-27,SW,HAM,19:34:00,19:35:00,19:41:00,19:43:00,832.0
202305277622292,2023-05-27,SW,POO,19:39:00,19:40:00,19:46:00,19:47:00,832.0
202305277622292,2023-05-27,SW,PKS,19:44:00,19:44:00,19:50:00,19:51:00,832.0
202305277622292,2023-05-27,SW,BSM,19:48:00,19:48:00,19:54:00,19:56:00,832.0
202305277622292,2023-05-27,SW,BMH,19:54:00,19:59:00,20:01:00,20:05:00,832.0
202305277622292,2023-05-27,SW,BCU,20:13:00,20:14:00,20:33:00,20:34:00,832.0
202305277622292,2023-05-27,SW,SOU,20:28:00,20:30:00,20:54:00,20:59:00,832.0
202305277622292,2023-05-27,SW,SOA,20:37:00,20:38:00,21:04:00,21:03:00,832.0
202305277622292,2023-05-27,SW,WIN,20:47:00,20:48:00,,,832.0
202305277622292,2023-05-27,SW,WOK,21:20:00,21:22:00,21:37:00,21:37:00,832.0
202305277622292,2023-05-27,SW,WAT,21:50:00,,22:03:00,,832.0
202305277622310,2023-05-27,SW,WEY,,06:17:00,,06:17:00,
202305277622310,2023-05-27,SW,UPW,06:21:00,06:21:00,06:20:00,06:20:00,
202305277622310,2023-05-27,SW,DCH,06:28:00,06:29:00,06:27:00,06:29:00,
202305277622310,2023-05-27,SW,MTN,06:36:00,06:36:00,06:34:00,06:36:00,
202305277622310,2023-05-27,SW,WOO,06:41:00,06:42:00,06:41:00,06:42:00,
202305277622310,2023-05-27,SW,WRM,06:48:00,06:49:00,06:47:00,06:48:00,
202305277622310,2023-05-27,SW,HOL,06:53:00,06:53:00,06:49:00,06:52:00,
202305277622310,2023-05-27,SW,HAM,06:57:00,06:58:00,06:56:00,06:57:00,
202305277622310,2023-05-27,SW,POO,07:02:00,07:03:00,07:00:00,07:02:00,
202305277622310,2023-05-27,SW,PKS,07:07:00,07:07:00,07:04:00,07:06:00,
202305277622310,2023-05-27,SW,BSM,07:11:00,07:11:00,07:09:00,07:12:00,
202305277622310,2023-05-27,SW,BMH,07:17:00,07:22:00,07:17:00,07:21:00,
202305277622310,2023-05-27,SW,POK,07:26:00,07:26:00,07:24:00,07:25:00,
202305277622310,2023-05-27,SW,CHR,07:29:00,07:30:00,07:28:00,07:29:00,
202305277622310,2023-05-27,SW,NWM,07:36:00,07:37:00,07:35:00,07:38:00,
202305277622310,2023-05-27,SW,BCU,07:43:00,07:44:00,07:45:00,07:46:00,
202305277622310,2023-05-27,SW,SOU,07:58:00,08:00:00,08:00:00,08:02:00,
202305277622310,2023-05-27,SW,SOA,08:07:00,08:08:00,08:09:00,08:10:00,
202305277622310,2023-05-27,SW,WIN,08:17:00,08:18:00,08:19:00,08:21:00,
202305277622310,2023-05-27,SW,BSK,08:34:00,08:35:00,08:36:00,08:38:00,
202305277622310,2023-05-27,SW,CLJ,09:11:00,09:12:00,09:11:00,09:13:00,
202305277622310,2023-05-27,SW,WAT,09:21:00,,09:21:00,,
202305277622312,2023-05-27,SW,WEY,,07:20:00,,07:20:00,
202305277622312,2023-05-27,SW,UPW,07:24:00,07:24:00,07:23:00,07:24:00,
202305277622312,2023-05-27,SW,DCH,07:31:00,07:32:00,07:31:00,07:32:00,
202305277622312,2023-05-27,SW,MTN,07:39:00,07:39:00,07:38:00,07:40:00,
202305277622312,2023-05-27,SW,WOO,07:44:00,07:45:00,07:45:00,07:46:00,
202305277622312,2023-05-27,SW,WRM,07:51:00,07:53:00,07:50:00,07:52:00,
202305277622312,2023-05-27,SW,HOL,07:56:00,07:56:00,07:53:00,07:56:00,
202305277622312,2023-05-27,SW,HAM,08:01:00,08:01:00,07:59:00,08:01:00,
202305277622312,2023-05-27,SW,POO,08:06:00,08:07:00,08:04:00,08:06:00,
202305277622312,2023-05-27,SW,BMH,08:17:00,08:22:00,08:16:00,08:21:00,
202305277622312,2023-05-27,SW,POK,08:26:00,08:26:00,08:24:00,08:26:00,
202305277622312,2023-05-27,SW,CHR,08:29:00,08:30:00,08:28:00,08:29:00,
202305277622312,2023-05-27,SW,NWM,08:36:00,08:37:00,08:35:00,08:38:00,
202305277622312,2023-05-27,SW,BCU,08:43:00,08:44:00,08:44:00,08:45:00,
202305277622312,2023-05-27,SW,SOU,08:58:00,09:00:00,08:59:00,09:01:00,
202305277622312,2023-05-27,SW,SOA,09:07:00,09:08:00,09:08:00,09:09:00,
202305277622312,2023-05-27,SW,WIN,09:17:00,09:18:00,09:17:00,09:19:00,
202305277622312,2023-05-27,SW,BSK,09:35:00,09:36:00,09:35:00,09:37:00,
202305277622312,2023-05-27,SW,CLJ,10:11:00,10:12:00,10:12:00,10:14:00,
202305277622312,2023-05-27,SW,WAT,10:20:00,,10:21:00,,
202305277622317,2023-05-27,SW,WEY,,08:20:00,,08:20:00,
202305277622317,2023-05-27,SW,UPW,08:24:00,08:24:00,08:23:00,08:24:00,
202305277622317,2023-05-27,SW,DCH,08:31:00,08:33:00,08:31:00,08:36:00,
202305277622317,2023-05-27,SW,MTN,08:39:00,08:39:00,08:41:00,08:43:00,
202305277622317,2023-05-27,SW,WOO,08:44:00,08:45:00,08:48:00,08:49:00,
202305277622317,2023-05-27,SW,WRM,08:52:00,08:53:00,08:54:00,08:56:00,
202305277622317,2023-05-27,SW,HOL,08:56:00,08:56:00,08:56:00,08:59:00,
202305277622317,2023-05-27,SW,HAM,09:01:00,09:01:00,09:02:00,09:04:00,
202305277622317,2023-05-27,SW,POO,09:06:00,09:07:00,09:07:00,09:08:00,
202305277622317,2023-05-27,SW,BMH,09:17:00,09:22:00,09:18:00,09:21:00,
202305277622317,2023-05-27,SW,POK,09:26:00,09:26:00,09:24:00,09:25:00,
202305277622317,2023-05-27,SW,CHR,09:29:00,09:30:00,09:28:00,09:29:00,
202305277622317,2023-05-27,SW,NWM,09:36:00,09:37:00,09:35:00,09:38:00,
202305277622317,2023-05-27,SW,BCU,09:43:00,09:44:00,09:44:00,09:45:00,
202305277622317,2023-05-27,SW,SOU,09:58:00,10:00:00,09:59:00,10:02:00,
202305277622317,2023-05-27,SW,SOA,10:07:00,10:08:00,10:08:00,10:10:00,
202305277622317,2023-05-27,SW,WIN,10:17:00,10:18:00,10:19:00,10:21:00,
202305277622317,2023-05-27,SW,BSK,10:34:00,10:35:00,10:36:00,10:39:00,
202305277622317,2023-05-27,SW,CLJ,11:11:00,11:12:00,11:11:00,11:14:00,
202305277622317,2023-05-27,SW,WAT,11:20:00,,11:21:00,,
202305277622322,2023-05-27,SW,WEY,,09:20:00,,09:20:00,
202305277622322,2023-05-27,SW,UPW,09:24:00,09:24:00,09:23:00,09:24:00,
202305277622322,2023-05-27,SW,DCH,09:31:00,09:33:00,09:31:00,09:32:00,
202305277622322,2023-05-27,SW,MTN,09:39:00,09:39:00,09:38:00,09:40:00,
202305277622322,2023-05-27,SW,WOO,09:45:00,09:45:00,09:45:00,09:46:00,
202305277622322,2023-05-27,SW,WRM,09:52:00,09:53:00,09:51:00,09:52:00,
202305277622322,2023-05-27,SW,HOL,09:56:00,09:56:00,09:53:00,09:56:00,
202305277622322,2023-05-27,SW,HAM,10:01:00,10:01:00,09:59:00,10:00:00,
202305277622322,2023-05-27,SW,POO,10:06:00,10:07:00,10:03:00,10:06:00,
202305277622322,2023-05-27,SW,BMH,10:17:00,10:22:00,10:16:00,10:22:00,
202305277622322,2023-05-27,SW,POK,10:26:00,10:26:00,10:24:00,10:26:00,
202305277622322,2023-05-27,SW,CHR,10:29:00,10:30:00,10:29:00,10:31:00,
202305277622322,2023-05-27,SW,NWM,10:36:00,10:37:00,10:36:00,10:40:00,
202305277622322,2023-05-27,SW,BCU,10:43:00,10:44:00,10:46:00,10:48:00,
202305277622322,2023-05-27,SW,SOU,10:58:00,11:00:00,11:02:00,11:04:00,
202305277622322,2023-05-27,SW,SOA,11:07:00,11:08:00,11:11:00,11:12:00,
202305277622322,2023-05-27,SW,WIN,11:17:00,11:18:00,11:20:00,11:22:00,
202305277622322,2023-05-27,SW,BSK,11:34:00,11:35:00,11:37:00,11:40:00,
202305277622322,2023-05-27,SW,CLJ,12:11:00,12:12:00,12:14:00,12:16:00,
202305277622322,2023-05-27,SW,WAT,12:24:00,,12:22:00,,
202305277622327,2023-05-27,SW,WEY,,10:20:00,,10:20:00,
202305277622327,2023-05-27,SW,UPW,10:24:00,10:24:00,10:23:00,10:25:00,
202305277622327,2023-05-27,SW,DCH,10:31:00,10:33:00,10:31:00,10:33:00,
202305277622327,2023-05-27,SW,MTN,10:39:00,10:39:00,10:38:00,10:40:00,
202305277622327,2023-05-27,SW,WOO,10:45:00,10:45:00,10:45:00,10:47:00,
202305277622327,2023-05-27,SW,WRM,10:52:00,10:53:00,10:52:00,10:54:00,
202305277622327,2023-05-27,SW,HOL,10:56:00,10:56:00,10:54:00,10:58:00,
202305277622327,2023-05-27,SW,HAM,11:01:00,11:01:00,11:01:00,11:03:00,
202305277622327,2023-05-27,SW,POO,11:06:00,11:07:00,11:05:00,11:07:00,
202305277622327,2023-05-27,SW,BMH,11:17:00,11:22:00,11:17:00,11:21:00,
202305277622327,2023-05-27,SW,POK,11:26:00,11:26:00,11:24:00,11:25:00,
202305277622327,2023-05-27,SW,CHR,11:29:00,11:30:00,11:28:00,11:29:00,
202305277622327,2023-05-27,SW,NWM,11:36:00,11:37:00,11:35:00,11:38:00,
202305277622327,2023-05-27,SW,BCU,11:43:00,11:44:00,11:44:00,11:46:00,
202305277622327,2023-05-27,SW,SOU,11:58:00,12:00:00,12:00:00,12:02:00,
202305277622327,2023-05-27,SW,SOA,12:07:00,12:08:00,12:08:00,12:09:00,
202305277622327,2023-05-27,SW,WIN,12:17:00,12:18:00,12:17:00,12:18:00,
202305277622327,2023-05-27,SW,BSK,12:34:00,12:35:00,12:33:00,12:37:00,
202305277622327,2023-05-27,SW,CLJ,13:11:00,13:12:00,13:12:00,13:15:00,
202305277622327,2023-05-27,SW,WAT,13:20:00,,13:22:00,,
202305277622332,2023-05-27,SW,WEY,,11:20:00,,11:21:00,
202305277622332,2023-05-27,SW,UPW,11:24:00,11:24:00,11:24:00,11:26:00,
202305277622332,2023-05-27,SW,DCH,11:31:00,11:33:00,11:32:00,11:33:00,
202305277622332,2023-05-27,SW,MTN,11:39:00,11:39:00,11:38:00,11:41:00,
202305277622332,2023-05-27,SW,WOO,11:45:00,11:45:00,11:46:00,11:47:00,
202305277622332,2023-05-27,SW,WRM,11:52:00,11:53:00,11:52:00,11:53:00,
202305277622332,2023-05-27,SW,HOL,11:56:00,11:56:00,11:54:00,11:57:00,
202305277622332,2023-05-27,SW,HAM,12:01:00,12:01:00,12:00:00,12:01:00,
202305277622332,2023-05-27,SW,POO,12:06:00,12:07:00,12:04:00,12:06:00,
202305277622332,2023-05-27,SW,BMH,12:17:00,12:22:00,12:16:00,12:21:00,
202305277622332,2023-05-27,SW,POK,12:26:00,12:26:00,12:24:00,12:25:00,
202305277622332,2023-05-27,SW,CHR,12:29:00,12:30:00,12:28:00,12:29:00,
202305277622332,2023-05-27,SW,NWM,12:36:00,12:37:00,12:35:00,12:38:00,
202305277622332,2023-05-27,SW,BCU,12:43:00,12:44:00,12:44:00,12:47:00,
202305277622332,2023-05-27,SW,SOU,12:58:00,13:00:00,13:01:00,13:03:00,
202305277622332,2023-05-27,SW,SOA,13:07:00,13:08:00,13:10:00,13:11:00,
202305277622332,2023-05-27,SW,WIN,13:17:00,13:18:00,13:19:00,13:21:00,
202305277622332,2023-05-27,SW,BSK,13:34:00,13:35:00,13:37:00,13:40:00,
202305277622332,2023-05-27,SW,CLJ,14:11:00,14:12:00,14:14:00,14:16:00,
202305277622332,2023-05-27,SW,WAT,14:20:00,,14:24:00,,
202305277622337,2023-05-27,SW,WEY,,12:20:00,,12:20:00,
202305277622337,2023-05-27,SW,UPW,12:24:00,12:24:00,12:23:00,12:25:00,
202305277622337,2023-05-27,SW,DCH,12:31:00,12:33:00,12:31:00,12:32:00,
202305277622337,2023-05-27,SW,MTN,12:39:00,12:39:00,12:38:00,12:40:00,
202305277622337,2023-05-27,SW,WOO,12:45:00,12:45:00,12:45:00,12:46:00,
202305277622337,2023-05-27,SW,WRM,12:52:00,12:53:00,12:51:00,12:52:00,
202305277622337,2023-05-27,SW,HOL,12:56:00,12:56:00,12:53:00,12:56:00,
202305277622337,2023-05-27,SW,HAM,13:01:00,13:01:00,12:59:00,13:01:00,
202305277622337,2023-05-27,SW,POO,13:06:00,13:07:00,13:04:00,13:06:00,
202305277622337,2023-05-27,SW,BMH,13:17:00,13:22:00,13:16:00,13:22:00,
202305277622337,2023-05-27,SW,POK,13:26:00,13:26:00,13:24:00,13:25:00,
202305277622337,2023-05-27,SW,CHR,13:29:00,13:30:00,13:28:00,13:30:00,
202305277622337,2023-05-27,SW,NWM,13:36:00,13:37:00,13:36:00,13:38:00,
202305277622337,2023-05-27,SW,BCU,13:43:00,13:44:00,13:44:00,13:45:00,
202305277622337,2023-05-27,SW,SOU,13:58:00,14:00:00,13:58:00,14:00:00,
202305277622337,2023-05-27,SW,SOA,14:07:00,14:08:00,14:06:00,14:07:00,
202305277622337,2023-05-27,SW,WIN,14:17:00,14:18:00,14:16:00,14:17:00,
202305277622337,2023-05-27,SW,BSK,14:34:00,14:35:00,14:33:00,14:35:00,
202305277622337,2023-05-27,SW,CLJ,15:11:00,15:12:00,15:14:00,15:16:00,
202305277622337,2023-05-27,SW,WAT,15:20:00,,15:23:00,,
202305277622342,2023-05-27,SW,WEY,,13:20:00,,13:20:00,
202305277622342,2023-05-27,SW,UPW,13:24:00,13:24:00,13:23:00,13:25:00,
202305277622342,2023-05-27,SW,DCH,13:31:00,13:33:00,13:31:00,13:33:00,
202305277622342,2023-05-27,SW,MTN,13:39:00,13:39:00,13:38:00,13:40:00,
202305277622342,2023-05-27,SW,WOO,13:45:00,13:45:00,13:45:00,13:47:00,
202305277622342,2023-05-27,SW,WRM,13:52:00,13:53:00,13:52:00,13:54:00,
202305277622342,2023-05-27,SW,HOL,13:56:00,13:56:00,13:54:00,13:58:00,
202305277622342,2023-05-27,SW,HAM,14:01:00,14:01:00,14:01:00,14:02:00,
202305277622342,2023-05-27,SW,POO,14:06:00,14:07:00,14:05:00,14:06:00,
202305277622342,2023-05-27,SW,BMH,14:17:00,14:22:00,14:16:00,14:22:00,
202305277622342,2023-05-27,SW,POK,14:26:00,14:26:00,14:24:00,14:26:00,
202305277622342,2023-05-27,SW,CHR,14:29:00,14:30:00,14:28:00,14:30:00,
202305277622342,2023-05-27,SW,NWM,14:36:00,14:37:00,14:36:00,14:42:00,
202305277622342,2023-05-27,SW,BCU,14:43:00,14:44:00,14:56:00,14:57:00,
202305277622342,2023-05-27,SW,SOU,14:58:00,15:00:00,15:11:00,15:13:00,
202305277622342,2023-05-27,SW,SOA,15:07:00,15:08:00,15:19:00,15:20:00,
202305277622342,2023-05-27,SW,WIN,15:17:00,15:18:00,15:30:00,15:31:00,
202305277622342,2023-05-27,SW,BSK,15:34:00,15:35:00,15:46:00,15:48:00,
202305277622342,2023-05-27,SW,CLJ,16:12:00,16:13:00,16:25:00,16:27:00,
202305277622342,2023-05-27,SW,WAT,16:21:00,,16:35:00,,
202305277622347,2023-05-27,SW,WEY,,14:20:00,,14:20:00,
202305277622347,2023-05-27,SW,UPW,14:24:00,14:24:00,14:23:00,14:24:00,
202305277622347,2023-05-27,SW,DCH,14:31:00,14:33:00,14:30:00,14:32:00,
202305277622347,2023-05-27,SW,MTN,14:39:00,14:39:00,14:38:00,14:40:00,
202305277622347,2023-05-27,SW,WOO,14:45:00,14:45:00,14:45:00,14:47:00,
202305277622347,2023-05-27,SW,WRM,14:52:00,14:53:00,14:51:00,14:53:00,
202305277622347,2023-05-27,SW,HOL,14:56:00,14:56:00,14:54:00,14:57:00,
202305277622347,2023-05-27,SW,HAM,15:01:00,15:01:00,15:00:00,15:02:00,
202305277622347,2023-05-27,SW,POO,15:06:00,15:07:00,15:04:00,15:06:00,
202305277622347,2023-05-27,SW,BMH,15:17:00,15:22:00,15:16:00,15:22:00,
202305277622347,2023-05-27,SW,POK,15:26:00,15:26:00,15:24:00,15:25:00,
202305277622347,2023-05-27,SW,CHR,15:29:00,15:30:00,15:28:00,15:29:00,
202305277622347,2023-05-27,SW,NWM,15:36:00,15:37:00,15:35:00,15:38:00,
202305277622347,2023-05-27,SW,BCU,15:43:00,15:44:00,15:52:00,15:55:00,
202305277622347,2023-05-27,SW,SOU,15:58:00,16:00:00,16:09:00,16:11:00,
202305277622347,2023-05-27,SW,SOA,16:07:00,16:08:00,16:17:00,16:18:00,
202305277622347,2023-05-27,SW,WIN,16:17:00,16:18:00,16:26:00,16:28:00,
202305277622347,2023-05-27,SW,BSK,16:34:00,16:35:00,16:43:00,16:45:00,
202305277622347,2023-05-27,SW,CLJ,17:11:00,17:12:00,17:18:00,17:20:00,
202305277622347,2023-05-27,SW,WAT,17:21:00,,17:28:00,,
202305277622352,2023-05-27,SW,WEY,,15:20:00,,15:20:00,559.0
202305277622352,2023-05-27,SW,UPW,15:24:00,15:24:00,15:23:00,15:25:00,559.0
